source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv_archive,canhphu-02fe70b83e04e45d7007561267e757be5752455492ea1916,2026-06-21,Nhân Viên Kinh Doanh B2BIT/LAPTOP/Linh Kiện Tại (Q7 Cũ) TPHCM | Lương CB Đến 12M + Thưởng KD | Ưu Tiên Phỏng Vấn Sớm,Nhân Viên Kinh Doanh B2BIT/LAPTOP/Linh Kiện Tại Q7 Cũ TPHCM | Lương CB Đến 12M + Thưởng KD | Ưu Tiên Phỏng Vấn Sớm,mid,Ho Chi Minh,1,1,"[""Carbon Black""]",12000000.0,20000000.0,information_technology,"{""company_name"":""VIEN SON COMPUTER TECHNOLOGY COMPANY LIMITED"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""02fe70b83e04e45d7007561267e757be5752455492ea191655f3e7823adeefd2"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-036fb4612625217283e2b36486ec0e387582425dc167a78d,2026-06-02,Trưởng Phòng Tư Vấn-Quản Lý Dự ÁnCNTT,Trưởng Phòng Tư Vấn-Quản Lý Dự ÁnCNTT,manager,Ha Noi,3,3,[],20000000.0,30000000.0,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ ITEKO"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""036fb4612625217283e2b36486ec0e387582425dc167a78d90ddb679d7debde4"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-02.csv"",""raw_sha256"":""626911361e49e313006db93e323739136de1edeeef2da643e1ad80115a793208"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-03d688b1fa3fae38ea96b20a473a70f357cb9b26928b1b91,2026-06-08,Product Manager(Product Owner),Product Manager,manager,Ha Noi,3,3,"[""Owner""]",20000000.0,40000000.0,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN IKAME GLOBAL"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""03d688b1fa3fae38ea96b20a473a70f357cb9b26928b1b913cd91bdbb43a2852"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-08.csv"",""raw_sha256"":""c6b186acdfd85f77ebeb6b04b2258c8e956309363794c943b4b2cfaba5500394"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-044bd88f6b257ef9e48761d53cffb630e1d8bfa33fd75b77,2026-06-02,Nhân Viên Kinh Doanh- Data Có Sẵn (Thu Nhập 10-30 Triệu/Tháng),Nhân Viên Kinh Doanh- Data Có Sẵn Thu Nhập 10-30 Triệu/Tháng ,mid,"Hà Nội,Hồ Chí Minh",1,1,[],10000000.0,30000000.0,information_technology,"{""company_name"":""Công ty TNHH Phần mềm Nhân Hòa"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""044bd88f6b257ef9e48761d53cffb630e1d8bfa33fd75b7715d770fbf339bbef"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-02.csv"",""raw_sha256"":""626911361e49e313006db93e323739136de1edeeef2da643e1ad80115a793208"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-04616d007234711ce3e62ce4bc37e7aac4613dad3fb7a0b8,2026-06-21,"Nhân Viên Thiết Kế(CorelDRAW, Photoshop) - Lương Upto 10 Triệu","Nhân Viên Thiết Kế CorelDRAW, Photoshop - Lương Upto 10 Triệu",mid,Ha Noi,0,0,"[""Adobe Photoshop""]",9000000.0,10000000.0,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN SẢN XUẤT PHỤ LIỆU NGÀNH MAY KIM HOA-KFK"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""04616d007234711ce3e62ce4bc37e7aac4613dad3fb7a0b8c107b3e6ccb57ec8"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-053afa9abf630627d1dff7c9e9417e570d067c83f95d536b,2026-06-21,"UI/UX Designer- Từ 1 Năm Kinh Nghiệm, Thu Nhập Upto 15M","UI/UX Designer- Từ 1 Năm Kinh Nghiệm, Thu Nhập Upto 15M",mid,Ha Noi,1,1,"[""Figma""]",10000000.0,15000000.0,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""053afa9abf630627d1dff7c9e9417e570d067c83f95d536ba9ab61d1184c8cb4"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-05ceb98c4330414915d68d730f37c8d405d4a93ab8b56480,2026-06-08,Pre-Sales Engineer(ItSoftware) Remote Work/Kỹ Sư Bán Hàng(Phần Mềm CNTT),Pre-Sales Engineer ItSoftware Remote Work/Kỹ Sư Bán Hàng Phần Mềm CNTT ,mid,Ho Chi Minh,1,1,[],37500000.0,50000000.0,information_technology,"{""company_name"":""CÔNG TY TNHH TOPSEC VIỆT NAM"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""05ceb98c4330414915d68d730f37c8d405d4a93ab8b56480c72d72a0a8217cd4"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-08.csv"",""raw_sha256"":""c6b186acdfd85f77ebeb6b04b2258c8e956309363794c943b4b2cfaba5500394"",""salary_source_currency"":""USD"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58"",""usd_to_vnd"":""25000""}"
topcv_archive,canhphu-066521e379e2ebf0084eefbe726f7542a8a3b0ba1aad6034,2026-06-21,Nhân ViênUI/UX Designer- Thu Nhập Upto 15tr - TạiHà Nội,Nhân ViênUI/UX Designer- Thu Nhập Upto 15tr - TạiHà Nội,mid,Ha Noi,1,1,[],9000000.0,15000000.0,information_technology,"{""company_name"":""Công ty TNHH Công Nghệ và Truyền Thông MDC Việt Nam"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""066521e379e2ebf0084eefbe726f7542a8a3b0ba1aad60349c31dea594710eb7"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-06780bb8ee9db18f2e0dc7a3512763f0215112b2f3047c72,2026-06-21,Chuyên Viên Thiết Kế/ BooksDesigner,Chuyên Viên Thiết Kế/ BooksDesigner,mid,Ha Noi,1,1,"[""Adobe Illustrator"",""Adobe Photoshop""]",10000000.0,12000000.0,information_technology,"{""company_name"":""Công ty CP Đầu tư Giáo dục và Phát triển Công nghệ Quốc tế Langmaster"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""06780bb8ee9db18f2e0dc7a3512763f0215112b2f3047c72a496ed9018d8aa00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-069cd7e8a472c5bc524b6a38ddb1b8a7f6e127c007c71d37,2026-06-21,Trưởng NhómBusiness Analyst(TA Giao Tiếp),Trưởng NhómBusiness Analyst TA Giao Tiếp ,mid,Ha Noi,2,2,[],18000000.0,24000000.0,information_technology,"{""company_name"":""Công ty Cổ phần Công nghệ Phần mềm Tinh Vân"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""069cd7e8a472c5bc524b6a38ddb1b8a7f6e127c007c71d37a180fafdaec68cec"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-06a7dafe55ed203a94921a401f2ff73d2e4ef84b43eb6d22,2026-06-02,Business DevelopmentTeam Lead/Sales Supervisor,Business DevelopmentTeam Lead/Sales Supervisor,lead,Ho Chi Minh,4,4,[],18000000.0,25000000.0,information_technology,"{""company_name"":""CÔNG TY TNHH MFAS"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""06a7dafe55ed203a94921a401f2ff73d2e4ef84b43eb6d2240250582f102d525"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-02.csv"",""raw_sha256"":""626911361e49e313006db93e323739136de1edeeef2da643e1ad80115a793208"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-07aa2f60608cf3e6dc5c628fc701a5bd28603aa21b0ab083,2026-06-21,Junior PHP Developer,Junior Backend Developer,junior,Ho Chi Minh,1,1,"[""CodeIgniter"",""PHP""]",11000000.0,,information_technology,"{""company_name"":""Công ty TNHH Sakura Beauty Việt Nam"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""07aa2f60608cf3e6dc5c628fc701a5bd28603aa21b0ab0834f5ff6eb750e130d"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-21.csv"",""raw_sha256"":""442f1c359e6bf920f19637258629194e73f0986828629cffb10a9e9c5b98e9b7"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv_archive,canhphu-086993c7f59a9b5f462ca0983354de6a3902f16425822cdd,2026-06-02,Nhân Viên Kinh Doanh Website/App/Phần Mềm,Nhân Viên Kinh Doanh Website/App/Phần Mềm,mid,Ho Chi Minh,1,1,[],20000000.0,30000000.0,information_technology,"{""company_name"":""Công Ty TNHH QuestX"",""dataset"":""canhphu/job_prediction"",""dataset_commit"":""5cce1ddf501ae3e8ddfce046f3b82a1990570eeb"",""dataset_url"":""https://github.com/canhphu/job_prediction"",""identity_method"":""sha256(casefolded title, company, primary location)"",""identity_sha256"":""086993c7f59a9b5f462ca0983354de6a3902f16425822cdd254b49065bf4208e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""crawler run date"",""platform"":""topcv"",""raw_filename"":""topcv_2026-06-02.csv"",""raw_sha256"":""626911361e49e313006db93e323739136de1edeeef2da643e1ad80115a793208"",""salary_source_currency"":""VND"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
